#Xaxis_B3     YlengthB3     discharge_B3   dischargeEFF_B3  dischargeINEFF_B3  rech_Moulins_B3  rech_meltR_B3  P_B3
6.765625e+01  2.000000e+04  1.813478e+01   8.298749e-02     1.805179e+01       1.807949e+01     5.031448e-02   2.365575e+00
6.796875e+01  2.000000e+04  1.810526e+01   7.814785e-02     1.802711e+01       1.805116e+01     4.923024e-02   2.370385e+00
6.828125e+01  2.000000e+04  1.810345e+01   7.920534e-02     1.802425e+01       1.805053e+01     4.816373e-02   2.374962e+00
6.859375e+01  2.000000e+04  1.809074e+01   8.406304e-02     1.800668e+01       1.803900e+01     4.708247e-02   2.379280e+00
6.890625e+01  2.000000e+04  1.762465e+01   8.049036e-02     1.754416e+01       1.757412e+01     4.598796e-02   2.383918e+00
6.921875e+01  2.000000e+04  1.529633e+01   5.383235e-02     1.524250e+01       1.524692e+01     4.496305e-02   2.390550e+00
6.953125e+01  2.000000e+04  1.373386e+01   4.399141e-02     1.368987e+01       1.368540e+01     4.409286e-02   2.398336e+00
6.984375e+01  2.000000e+04  1.359699e+01   4.129659e-02     1.355569e+01       1.354939e+01     4.331029e-02   2.406138e+00
7.015625e+01  2.000000e+04  1.359436e+01   3.951607e-02     1.355485e+01       1.354758e+01     4.257014e-02   2.413765e+00
7.046875e+01  2.000000e+04  1.359307e+01   3.846685e-02     1.355461e+01       1.354708e+01     4.184939e-02   2.421120e+00
7.078125e+01  2.000000e+04  1.359179e+01   3.792195e-02     1.355387e+01       1.354659e+01     4.113671e-02   2.428144e+00
7.109375e+01  2.000000e+04  1.359052e+01   3.770586e-02     1.355281e+01       1.354609e+01     4.042591e-02   2.434800e+00
7.140625e+01  2.000000e+04  1.358924e+01   3.771995e-02     1.355152e+01       1.354560e+01     3.971320e-02   2.441071e+00
7.171875e+01  2.000000e+04  1.358795e+01   3.791079e-02     1.355004e+01       1.354510e+01     3.899599e-02   2.446947e+00
7.203125e+01  2.000000e+04  1.358666e+01   3.825179e-02     1.354841e+01       1.354461e+01     3.827237e-02   2.452428e+00
7.234375e+01  2.000000e+04  1.358536e+01   3.873636e-02     1.354663e+01       1.354411e+01     3.754081e-02   2.457520e+00
7.265625e+01  2.000000e+04  1.358405e+01   3.937812e-02     1.354468e+01       1.354362e+01     3.679994e-02   2.462235e+00
7.296875e+01  2.000000e+04  1.358273e+01   4.021818e-02     1.354251e+01       1.354312e+01     3.604833e-02   2.466586e+00
7.328125e+01  2.000000e+04  1.358140e+01   4.134447e-02     1.354005e+01       1.354262e+01     3.528420e-02   2.470592e+00
7.359375e+01  2.000000e+04  1.358005e+01   4.294128e-02     1.353710e+01       1.354213e+01     3.450496e-02   2.474274e+00
7.390625e+01  2.000000e+04  1.357867e+01   4.543095e-02     1.353324e+01       1.354163e+01     3.370629e-02   2.477655e+00
7.421875e+01  2.000000e+04  1.357726e+01   4.991662e-02     1.352735e+01       1.354113e+01     3.287986e-02   2.480759e+00
7.453125e+01  2.000000e+04  1.357182e+01   5.800093e-02     1.351382e+01       1.353665e+01     3.200799e-02   2.483654e+00
7.484375e+01  2.000000e+04  1.330836e+01   6.149122e-02     1.324687e+01       1.327420e+01     3.108041e-02   2.487030e+00
7.515625e+01  2.000000e+04  1.132282e+01   3.580729e-02     1.128702e+01       1.128965e+01     3.018841e-02   2.493600e+00
7.546875e+01  2.000000e+04  9.337457e+00   2.182015e-02     9.315637e+00       9.305096e+00     2.944843e-02   2.503024e+00
7.578125e+01  2.000000e+04  9.074341e+00   2.213745e-02     9.052204e+00       9.042653e+00     2.883679e-02   2.512846e+00
7.609375e+01  2.000000e+04  9.069264e+00   2.204940e-02     9.047215e+00       9.038169e+00     2.829667e-02   2.522547e+00
7.640625e+01  2.000000e+04  9.068208e+00   2.166309e-02     9.046545e+00       9.037668e+00     2.779173e-02   2.532072e+00
7.671875e+01  2.000000e+04  9.067175e+00   2.143206e-02     9.045743e+00       9.037172e+00     2.730299e-02   2.541362e+00
7.703125e+01  2.000000e+04  9.066150e+00   2.138424e-02     9.044766e+00       9.036676e+00     2.682111e-02   2.550356e+00
7.734375e+01  2.000000e+04  9.065126e+00   2.147732e-02     9.043649e+00       9.036181e+00     2.634068e-02   2.559013e+00
7.765625e+01  2.000000e+04  9.064101e+00   2.167279e-02     9.042428e+00       9.035685e+00     2.585839e-02   2.567313e+00
7.796875e+01  2.000000e+04  9.063071e+00   2.194290e-02     9.041128e+00       9.035189e+00     2.537216e-02   2.575246e+00
7.828125e+01  2.000000e+04  9.062035e+00   2.226887e-02     9.039766e+00       9.034694e+00     2.488069e-02   2.582813e+00
7.859375e+01  2.000000e+04  9.060993e+00   2.263831e-02     9.038355e+00       9.034198e+00     2.438318e-02   2.590023e+00
7.890625e+01  2.000000e+04  9.059943e+00   2.304330e-02     9.036900e+00       9.033703e+00     2.387914e-02   2.596888e+00
7.921875e+01  2.000000e+04  9.058886e+00   2.347912e-02     9.035407e+00       9.033207e+00     2.336830e-02   2.603422e+00
7.953125e+01  2.000000e+04  9.057822e+00   2.394346e-02     9.033878e+00       9.032711e+00     2.285051e-02   2.609645e+00
7.984375e+01  2.000000e+04  9.056749e+00   2.443600e-02     9.032313e+00       9.032216e+00     2.232572e-02   2.615575e+00
8.015625e+01  2.000000e+04  9.055669e+00   2.495827e-02     9.030711e+00       9.031720e+00     2.179393e-02   2.621235e+00
8.046875e+01  2.000000e+04  9.054582e+00   2.551395e-02     9.029068e+00       9.031224e+00     2.125513e-02   2.626645e+00
8.078125e+01  2.000000e+04  9.053486e+00   2.610953e-02     9.027377e+00       9.030729e+00     2.070933e-02   2.631827e+00
8.109375e+01  2.000000e+04  9.052383e+00   2.675587e-02     9.025627e+00       9.030233e+00     2.015646e-02   2.636803e+00
8.140625e+01  2.000000e+04  9.051272e+00   2.747112e-02     9.023801e+00       9.029738e+00     1.959637e-02   2.641597e+00
8.171875e+01  2.000000e+04  9.050153e+00   2.828666e-02     9.021866e+00       9.029242e+00     1.902872e-02   2.646229e+00
8.203125e+01  2.000000e+04  9.049024e+00   2.925908e-02     9.019765e+00       9.028746e+00     1.845291e-02   2.650722e+00
8.234375e+01  2.000000e+04  9.047886e+00   3.049657e-02     9.017389e+00       9.028251e+00     1.786778e-02   2.655097e+00
8.265625e+01  2.000000e+04  9.046734e+00   3.222365e-02     9.014511e+00       9.027755e+00     1.727115e-02   2.659376e+00
8.296875e+01  2.000000e+04  9.045566e+00   3.496547e-02     9.010600e+00       9.027259e+00     1.665877e-02   2.663577e+00
8.328125e+01  2.000000e+04  9.044343e+00   4.008522e-02     9.004258e+00       9.026737e+00     1.602165e-02   2.667725e+00
8.359375e+01  2.000000e+04  9.032071e+00   4.835392e-02     8.983717e+00       9.015213e+00     1.534053e-02   2.671916e+00
8.390625e+01  2.000000e+04  8.566397e+00   4.668406e-02     8.519713e+00       8.550327e+00     1.462407e-02   2.677182e+00
8.421875e+01  2.000000e+04  6.238492e+00   1.554494e-02     6.222947e+00       6.223133e+00     1.397627e-02   2.686165e+00
8.453125e+01  2.000000e+04  4.676467e+00   6.037858e-03     4.670429e+00       4.661613e+00     1.351717e-02   2.697436e+00
8.484375e+01  2.000000e+04  4.540079e+00   5.828021e-03     4.534251e+00       4.525602e+00     1.317381e-02   2.708948e+00
8.515625e+01  2.000000e+04  4.537963e+00   5.231590e-03     4.532731e+00       4.523791e+00     1.289608e-02   2.720387e+00
8.546875e+01  2.000000e+04  4.537196e+00   4.636528e-03     4.532559e+00       4.523294e+00     1.265028e-02   2.731681e+00
8.578125e+01  2.000000e+04  4.536448e+00   4.268337e-03     4.532180e+00       4.522799e+00     1.242072e-02   2.742750e+00
8.609375e+01  2.000000e+04  4.535709e+00   4.076918e-03     4.531632e+00       4.522303e+00     1.219947e-02   2.753532e+00
8.640625e+01  2.000000e+04  4.534975e+00   4.003299e-03     4.530971e+00       4.521808e+00     1.198203e-02   2.763990e+00
8.671875e+01  2.000000e+04  4.534241e+00   4.007669e-03     4.530233e+00       4.521312e+00     1.176562e-02   2.774103e+00
8.703125e+01  2.000000e+04  4.533507e+00   4.065189e-03     4.529442e+00       4.520816e+00     1.154846e-02   2.783858e+00
8.734375e+01  2.000000e+04  4.532770e+00   4.160370e-03     4.528610e+00       4.520321e+00     1.132935e-02   2.793253e+00
8.765625e+01  2.000000e+04  4.532031e+00   4.283296e-03     4.527748e+00       4.519825e+00     1.110744e-02   2.802290e+00
8.796875e+01  2.000000e+04  4.531288e+00   4.427394e-03     4.526860e+00       4.519329e+00     1.088211e-02   2.810976e+00
8.828125e+01  2.000000e+04  4.530540e+00   4.588147e-03     4.525952e+00       4.518834e+00     1.065293e-02   2.819322e+00
8.859375e+01  2.000000e+04  4.529788e+00   4.762371e-03     4.525026e+00       4.518338e+00     1.041958e-02   2.827342e+00
8.890625e+01  2.000000e+04  4.529031e+00   4.947786e-03     4.524084e+00       4.517843e+00     1.018182e-02   2.835054e+00
8.921875e+01  2.000000e+04  4.528269e+00   5.142773e-03     4.523127e+00       4.517347e+00     9.939505e-03   2.842476e+00
8.953125e+01  2.000000e+04  4.527502e+00   5.346211e-03     4.522156e+00       4.516851e+00     9.692518e-03   2.849630e+00
8.984375e+01  2.000000e+04  4.526730e+00   5.557391e-03     4.521173e+00       4.516356e+00     9.440797e-03   2.856537e+00
9.015625e+01  2.000000e+04  4.525953e+00   5.775946e-03     4.520177e+00       4.515860e+00     9.184303e-03   2.863222e+00
9.046875e+01  2.000000e+04  4.525170e+00   6.001813e-03     4.519168e+00       4.515364e+00     8.923018e-03   2.869709e+00
9.078125e+01  2.000000e+04  4.524382e+00   6.235206e-03     4.518147e+00       4.514869e+00     8.656936e-03   2.876023e+00
9.109375e+01  2.000000e+04  4.523589e+00   6.476602e-03     4.517112e+00       4.514373e+00     8.386054e-03   2.882190e+00
9.140625e+01  2.000000e+04  4.522790e+00   6.726738e-03     4.516063e+00       4.513878e+00     8.110368e-03   2.888236e+00
9.171875e+01  2.000000e+04  4.521986e+00   6.986625e-03     4.514999e+00       4.513382e+00     7.829867e-03   2.894189e+00
9.203125e+01  2.000000e+04  4.521177e+00   7.257586e-03     4.513919e+00       4.512886e+00     7.544527e-03   2.900074e+00
9.234375e+01  2.000000e+04  4.520362e+00   7.541318e-03     4.512821e+00       4.512391e+00     7.254303e-03   2.905920e+00
9.265625e+01  2.000000e+04  4.519542e+00   7.840016e-03     4.511702e+00       4.511895e+00     6.959126e-03   2.911754e+00
9.296875e+01  2.000000e+04  4.518717e+00   8.156579e-03     4.510560e+00       4.511399e+00     6.658891e-03   2.917604e+00
9.328125e+01  2.000000e+04  4.517886e+00   8.494985e-03     4.509391e+00       4.510904e+00     6.353447e-03   2.923499e+00
9.359375e+01  2.000000e+04  4.517048e+00   8.860934e-03     4.508187e+00       4.510408e+00     6.042580e-03   2.929469e+00
9.390625e+01  2.000000e+04  4.516205e+00   9.263022e-03     4.506942e+00       4.509913e+00     5.725988e-03   2.935543e+00
9.421875e+01  2.000000e+04  4.515354e+00   9.714898e-03     4.505640e+00       4.509417e+00     5.403232e-03   2.941754e+00
9.453125e+01  2.000000e+04  4.514497e+00   1.023934e-02     4.504257e+00       4.508921e+00     5.073671e-03   2.948133e+00
9.484375e+01  2.000000e+04  4.513630e+00   1.087633e-02     4.502754e+00       4.508426e+00     4.736326e-03   2.954717e+00
9.515625e+01  2.000000e+04  4.512754e+00   1.170003e-02     4.501054e+00       4.507930e+00     4.389645e-03   2.961542e+00
9.546875e+01  2.000000e+04  4.511864e+00   1.285800e-02     4.499006e+00       4.507434e+00     4.031051e-03   2.968648e+00
9.578125e+01  2.000000e+04  4.510956e+00   1.467499e-02     4.496281e+00       4.506939e+00     3.655989e-03   2.976079e+00
9.609375e+01  2.000000e+04  4.510021e+00   1.797729e-02     4.492043e+00       4.506443e+00     3.255752e-03   2.983884e+00
9.640625e+01  2.000000e+04  4.508642e+00   2.486557e-02     4.483777e+00       4.505552e+00     2.811919e-03   2.992141e+00
9.671875e+01  2.000000e+04  4.443358e+00   3.387468e-02     4.409483e+00       4.440840e+00     2.291047e-03   3.001255e+00
9.703125e+01  2.000000e+04  3.310082e+00   2.258461e-02     3.287498e+00       3.308170e+00     1.739707e-03   3.013937e+00
9.734375e+01  2.000000e+04  7.898924e-01   -4.879813e-03    7.947722e-01       7.885208e-01     1.248139e-03   3.032444e+00
9.765625e+01  2.000000e+04  3.291980e-02   -4.874323e-03    3.779412e-02       3.191167e-02     9.173985e-04   3.053560e+00
9.796875e+01  2.000000e+04  4.334632e-03   -1.631404e-03    5.966036e-03       3.577539e-03     6.889546e-04   3.075439e+00
9.828125e+01  2.000000e+04  3.557308e-03   -4.103473e-04    3.967656e-03       2.973790e-03     5.310017e-04   3.097897e+00
9.859375e+01  2.000000e+04  2.927799e-03   -9.303073e-05    3.020830e-03       2.478125e-03     4.092034e-04   3.120912e+00
9.890625e+01  2.000000e+04  2.321132e-03   -6.501489e-06    2.327634e-03       1.982500e-03     3.081553e-04   3.144472e+00
9.921875e+01  2.000000e+04  1.728934e-03   1.381062e-05     1.715123e-03       1.486875e-03     2.202736e-04   3.168574e+00
9.953125e+01  2.000000e+04  1.146509e-03   1.352756e-05     1.132982e-03       9.912500e-04     1.412860e-04   3.193223e+00
9.984375e+01  2.000000e+04  5.708961e-04   7.211722e-06     5.636844e-04       4.956250e-04     6.849671e-05   3.218435e+00
