#Xaxis_E1     YlengthE1     discharge_E1  dischargeEFF_E1  dischargeINEFF_E1  rech_Moulins_E1  rech_meltR_E1  P_E1
4.300781e+00  1.078125e+03  1.922845e+00  5.040392e-01     1.418806e+00       1.919775e+00     2.793795e-03   1.739831e+00
4.324219e+00  1.078125e+03  1.893482e+00  4.890577e-01     1.404425e+00       1.890514e+00     2.701009e-03   1.743554e+00
4.347656e+00  1.078125e+03  1.864121e+00  4.742713e-01     1.389850e+00       1.861253e+00     2.610023e-03   1.747384e+00
4.371094e+00  1.078125e+03  1.834762e+00  4.596805e-01     1.375082e+00       1.831992e+00     2.520830e-03   1.751320e+00
4.394531e+00  1.078125e+03  1.805405e+00  4.452857e-01     1.360120e+00       1.802731e+00     2.433420e-03   1.755363e+00
4.417969e+00  1.078125e+03  1.776050e+00  4.310876e-01     1.344963e+00       1.773470e+00     2.347785e-03   1.759515e+00
4.441406e+00  1.078125e+03  1.746697e+00  4.170867e-01     1.329610e+00       1.744209e+00     2.263916e-03   1.763775e+00
4.464844e+00  1.078125e+03  1.717346e+00  4.032835e-01     1.314062e+00       1.714948e+00     2.181806e-03   1.768146e+00
4.488281e+00  1.078125e+03  1.687997e+00  3.896786e-01     1.298318e+00       1.685687e+00     2.101447e-03   1.772629e+00
4.511719e+00  1.078125e+03  1.658649e+00  3.762723e-01     1.282377e+00       1.656426e+00     2.022832e-03   1.777223e+00
4.535156e+00  1.078125e+03  1.629304e+00  3.630651e-01     1.266239e+00       1.627165e+00     1.945955e-03   1.781932e+00
4.558594e+00  1.078125e+03  1.599960e+00  3.500572e-01     1.249903e+00       1.597904e+00     1.870809e-03   1.786756e+00
4.582031e+00  1.078125e+03  1.570619e+00  3.372486e-01     1.233370e+00       1.568643e+00     1.797388e-03   1.791696e+00
4.605469e+00  1.078125e+03  1.541279e+00  3.246391e-01     1.216640e+00       1.539382e+00     1.725689e-03   1.796753e+00
4.628906e+00  1.078125e+03  1.511941e+00  3.122282e-01     1.199713e+00       1.510121e+00     1.655706e-03   1.801930e+00
4.652344e+00  1.078125e+03  1.482605e+00  3.000147e-01     1.182590e+00       1.480860e+00     1.587436e-03   1.807228e+00
4.675781e+00  1.078125e+03  1.453271e+00  2.879969e-01     1.165274e+00       1.451599e+00     1.520878e-03   1.812647e+00
4.699219e+00  1.078125e+03  1.423939e+00  2.761720e-01     1.147767e+00       1.422338e+00     1.456032e-03   1.818191e+00
4.722656e+00  1.078125e+03  1.394608e+00  2.645358e-01     1.130072e+00       1.393077e+00     1.392899e-03   1.823860e+00
4.746094e+00  1.078125e+03  1.365280e+00  2.530821e-01     1.112198e+00       1.363816e+00     1.331484e-03   1.829655e+00
4.769531e+00  1.078125e+03  1.335953e+00  2.418015e-01     1.094152e+00       1.334555e+00     1.271795e-03   1.835579e+00
4.792969e+00  1.078125e+03  1.306628e+00  2.306799e-01     1.075949e+00       1.305294e+00     1.213848e-03   1.841632e+00
4.816406e+00  1.078125e+03  1.277306e+00  2.196954e-01     1.057610e+00       1.276033e+00     1.157662e-03   1.847817e+00
4.839844e+00  1.078125e+03  1.247985e+00  2.088136e-01     1.039171e+00       1.246772e+00     1.103273e-03   1.854132e+00
4.863281e+00  1.078125e+03  1.218666e+00  1.979769e-01     1.020689e+00       1.217511e+00     1.050735e-03   1.860578e+00
4.886719e+00  1.078125e+03  1.189350e+00  1.870821e-01     1.002268e+00       1.188250e+00     1.000133e-03   1.867153e+00
4.910156e+00  1.078125e+03  1.160035e+00  1.759243e-01     9.841111e-01       1.158990e+00     9.516178e-04   1.873850e+00
4.933594e+00  1.078125e+03  1.130724e+00  1.651921e-01     9.655316e-01       1.129729e+00     9.054810e-04   1.880662e+00
4.957031e+00  1.031250e+03  1.093970e+00  1.610263e-01     9.329440e-01       1.100468e+00     8.616092e-04   1.884145e+00
4.980469e+00  1.031250e+03  1.073376e+00  1.590031e-01     9.143731e-01       1.072479e+00     8.166052e-04   1.890912e+00
5.003906e+00  1.031250e+03  1.045339e+00  1.522907e-01     8.930479e-01       1.044490e+00     7.722109e-04   1.897856e+00
5.027344e+00  1.031250e+03  1.017302e+00  1.446868e-01     8.726155e-01       1.016501e+00     7.289504e-04   1.904973e+00
5.050781e+00  1.031250e+03  9.892674e-01  1.369224e-01     8.523450e-01       9.885125e-01     6.869745e-04   1.912259e+00
5.074219e+00  1.031250e+03  9.612340e-01  1.291793e-01     8.320547e-01       9.605237e-01     6.463566e-04   1.919713e+00
5.097656e+00  1.031250e+03  9.332021e-01  1.215384e-01     8.116637e-01       9.325349e-01     6.071374e-04   1.927335e+00
5.121094e+00  1.031250e+03  9.051718e-01  1.140406e-01     7.911313e-01       9.045461e-01     5.693426e-04   1.935126e+00
5.144531e+00  1.031250e+03  8.771431e-01  1.067066e-01     7.704365e-01       8.765574e-01     5.329913e-04   1.943089e+00
