#Xaxis_B2     YlengthB2     discharge_B2   dischargeEFF_B2  dischargeINEFF_B2  rech_Moulins_B2  rech_meltR_B2  P_B2
6.765625e+01  2.000000e+04  5.555848e-02   6.854339e-06     5.555163e-02       5.154500e-02     3.652268e-03   3.457503e+00
6.796875e+01  2.000000e+04  5.503057e-02   6.584027e-06     5.502398e-02       5.104937e-02     3.622885e-03   3.486280e+00
6.828125e+01  2.000000e+04  5.450295e-02   6.354418e-06     5.449660e-02       5.055375e-02     3.593774e-03   3.514957e+00
6.859375e+01  2.000000e+04  5.397555e-02   6.159473e-06     5.396939e-02       5.005812e-02     3.564855e-03   3.543525e+00
6.890625e+01  2.000000e+04  5.344828e-02   5.993719e-06     5.344229e-02       4.956250e-02     3.536062e-03   3.571973e+00
6.921875e+01  2.000000e+04  5.292110e-02   5.852354e-06     5.291524e-02       4.906687e-02     3.507342e-03   3.600294e+00
6.953125e+01  2.000000e+04  5.239394e-02   5.731244e-06     5.238821e-02       4.857125e-02     3.478650e-03   3.628479e+00
6.984375e+01  2.000000e+04  5.186678e-02   5.626880e-06     5.186115e-02       4.807562e-02     3.449949e-03   3.656521e+00
7.015625e+01  2.000000e+04  5.133957e-02   5.536309e-06     5.133403e-02       4.758000e-02     3.421209e-03   3.684410e+00
7.046875e+01  2.000000e+04  5.081229e-02   5.457063e-06     5.080683e-02       4.708437e-02     3.392404e-03   3.712141e+00
7.078125e+01  2.000000e+04  5.028492e-02   5.387084e-06     5.027953e-02       4.658875e-02     3.363512e-03   3.739705e+00
7.109375e+01  2.000000e+04  4.975743e-02   5.324667e-06     4.975210e-02       4.609312e-02     3.334516e-03   3.767097e+00
7.140625e+01  2.000000e+04  4.922981e-02   5.268394e-06     4.922454e-02       4.559750e-02     3.305400e-03   3.794308e+00
7.171875e+01  2.000000e+04  4.870204e-02   5.217090e-06     4.869683e-02       4.510187e-02     3.276153e-03   3.821332e+00
7.203125e+01  2.000000e+04  4.817412e-02   5.169784e-06     4.816895e-02       4.460625e-02     3.246764e-03   3.848164e+00
7.234375e+01  2.000000e+04  4.764604e-02   5.125666e-06     4.764091e-02       4.411062e-02     3.217225e-03   3.874797e+00
7.265625e+01  2.000000e+04  4.711778e-02   5.084066e-06     4.711269e-02       4.361500e-02     3.187528e-03   3.901224e+00
7.296875e+01  2.000000e+04  4.658934e-02   5.044427e-06     4.658430e-02       4.311937e-02     3.157668e-03   3.927441e+00
7.328125e+01  2.000000e+04  4.606072e-02   5.006284e-06     4.605571e-02       4.262375e-02     3.127641e-03   3.953442e+00
7.359375e+01  2.000000e+04  4.553191e-02   4.969250e-06     4.552694e-02       4.212812e-02     3.097441e-03   3.979221e+00
7.390625e+01  2.000000e+04  4.500290e-02   4.933000e-06     4.499797e-02       4.163250e-02     3.067068e-03   4.004774e+00
7.421875e+01  2.000000e+04  4.447371e-02   4.897263e-06     4.446881e-02       4.113687e-02     3.036517e-03   4.030095e+00
7.453125e+01  2.000000e+04  4.394431e-02   4.861812e-06     4.393945e-02       4.064125e-02     3.005788e-03   4.055180e+00
7.484375e+01  2.000000e+04  4.341472e-02   4.826455e-06     4.340990e-02       4.014562e-02     2.974880e-03   4.080026e+00
7.515625e+01  2.000000e+04  4.288494e-02   4.791033e-06     4.288014e-02       3.965000e-02     2.943791e-03   4.104627e+00
7.546875e+01  2.000000e+04  4.235495e-02   4.755409e-06     4.235019e-02       3.915437e-02     2.912522e-03   4.128981e+00
7.578125e+01  2.000000e+04  4.182476e-02   4.719471e-06     4.182004e-02       3.865875e-02     2.881072e-03   4.153083e+00
7.609375e+01  2.000000e+04  4.129438e-02   4.683121e-06     4.128970e-02       3.816312e-02     2.849442e-03   4.176932e+00
7.640625e+01  2.000000e+04  4.076380e-02   4.646280e-06     4.075915e-02       3.766750e-02     2.817633e-03   4.200523e+00
7.671875e+01  2.000000e+04  4.023302e-02   4.608881e-06     4.022842e-02       3.717187e-02     2.785646e-03   4.223856e+00
7.703125e+01  2.000000e+04  3.970205e-02   4.570866e-06     3.969748e-02       3.667625e-02     2.753481e-03   4.246927e+00
7.734375e+01  2.000000e+04  3.917089e-02   4.532188e-06     3.916636e-02       3.618062e-02     2.721140e-03   4.269736e+00
7.765625e+01  2.000000e+04  3.863953e-02   4.492810e-06     3.863504e-02       3.568500e-02     2.688624e-03   4.292280e+00
7.796875e+01  2.000000e+04  3.810799e-02   4.452700e-06     3.810353e-02       3.518937e-02     2.655935e-03   4.314560e+00
7.828125e+01  2.000000e+04  3.757625e-02   4.411831e-06     3.757184e-02       3.469375e-02     2.623075e-03   4.336575e+00
7.859375e+01  2.000000e+04  3.704433e-02   4.370184e-06     3.703996e-02       3.419812e-02     2.590046e-03   4.358325e+00
7.890625e+01  2.000000e+04  3.651222e-02   4.327743e-06     3.650790e-02       3.370250e-02     2.556849e-03   4.379810e+00
7.921875e+01  2.000000e+04  3.597994e-02   4.284497e-06     3.597565e-02       3.320687e-02     2.523487e-03   4.401030e+00
7.953125e+01  2.000000e+04  3.544747e-02   4.240438e-06     3.544323e-02       3.271125e-02     2.489961e-03   4.421989e+00
7.984375e+01  2.000000e+04  3.491483e-02   4.195562e-06     3.491063e-02       3.221562e-02     2.456275e-03   4.442686e+00
8.015625e+01  2.000000e+04  3.438201e-02   4.149867e-06     3.437786e-02       3.172000e-02     2.422429e-03   4.463125e+00
8.046875e+01  2.000000e+04  3.384902e-02   4.103354e-06     3.384492e-02       3.122437e-02     2.388427e-03   4.483307e+00
8.078125e+01  2.000000e+04  3.331586e-02   4.056026e-06     3.331180e-02       3.072875e-02     2.354271e-03   4.503235e+00
8.109375e+01  2.000000e+04  3.278253e-02   4.007889e-06     3.277853e-02       3.023312e-02     2.319962e-03   4.522914e+00
8.140625e+01  2.000000e+04  3.224904e-02   3.958948e-06     3.224508e-02       2.973750e-02     2.285504e-03   4.542346e+00
8.171875e+01  2.000000e+04  3.171539e-02   3.909213e-06     3.171148e-02       2.924187e-02     2.250899e-03   4.561536e+00
8.203125e+01  2.000000e+04  3.118158e-02   3.858692e-06     3.117772e-02       2.874625e-02     2.216149e-03   4.580488e+00
8.234375e+01  2.000000e+04  3.064761e-02   3.807398e-06     3.064380e-02       2.825062e-02     2.181257e-03   4.599207e+00
8.265625e+01  2.000000e+04  3.011349e-02   3.755343e-06     3.010973e-02       2.775500e-02     2.146224e-03   4.617700e+00
8.296875e+01  2.000000e+04  2.957921e-02   3.702538e-06     2.957551e-02       2.725937e-02     2.111054e-03   4.635970e+00
8.328125e+01  2.000000e+04  2.904479e-02   3.648999e-06     2.904114e-02       2.676375e-02     2.075748e-03   4.654025e+00
8.359375e+01  2.000000e+04  2.851022e-02   3.594738e-06     2.850663e-02       2.626812e-02     2.040309e-03   4.671871e+00
8.390625e+01  2.000000e+04  2.797551e-02   3.539772e-06     2.797197e-02       2.577250e-02     2.004739e-03   4.689514e+00
8.421875e+01  2.000000e+04  2.744066e-02   3.484115e-06     2.743717e-02       2.527687e-02     1.969040e-03   4.706962e+00
8.453125e+01  2.000000e+04  2.690566e-02   3.427783e-06     2.690223e-02       2.478125e-02     1.933214e-03   4.724221e+00
8.484375e+01  2.000000e+04  2.637053e-02   3.370792e-06     2.636716e-02       2.428562e-02     1.897264e-03   4.741301e+00
8.515625e+01  2.000000e+04  2.583527e-02   3.313159e-06     2.583195e-02       2.379000e-02     1.861191e-03   4.758208e+00
8.546875e+01  2.000000e+04  2.529987e-02   3.254898e-06     2.529661e-02       2.329437e-02     1.824998e-03   4.774951e+00
8.578125e+01  2.000000e+04  2.476434e-02   3.196026e-06     2.476114e-02       2.279875e-02     1.788685e-03   4.791538e+00
8.609375e+01  2.000000e+04  2.422868e-02   3.136560e-06     2.422554e-02       2.230312e-02     1.752256e-03   4.807979e+00
8.640625e+01  2.000000e+04  2.369290e-02   3.076515e-06     2.368982e-02       2.180750e-02     1.715712e-03   4.824283e+00
8.671875e+01  2.000000e+04  2.315699e-02   3.015906e-06     2.315397e-02       2.131187e-02     1.679054e-03   4.840458e+00
8.703125e+01  2.000000e+04  2.262096e-02   2.954749e-06     2.261800e-02       2.081625e-02     1.642284e-03   4.856514e+00
8.734375e+01  2.000000e+04  2.208480e-02   2.893059e-06     2.208191e-02       2.032062e-02     1.605403e-03   4.872462e+00
8.765625e+01  2.000000e+04  2.154853e-02   2.830851e-06     2.154570e-02       1.982500e-02     1.568413e-03   4.888311e+00
8.796875e+01  2.000000e+04  2.101214e-02   2.768139e-06     2.100937e-02       1.932937e-02     1.531316e-03   4.904071e+00
8.828125e+01  2.000000e+04  2.047563e-02   2.704936e-06     2.047293e-02       1.883375e-02     1.494112e-03   4.919754e+00
8.859375e+01  2.000000e+04  1.993901e-02   2.641256e-06     1.993636e-02       1.833812e-02     1.456802e-03   4.935370e+00
8.890625e+01  2.000000e+04  1.940227e-02   2.577112e-06     1.939969e-02       1.784250e-02     1.419387e-03   4.950930e+00
8.921875e+01  2.000000e+04  1.886541e-02   2.512515e-06     1.886290e-02       1.734687e-02     1.381869e-03   4.966446e+00
8.953125e+01  2.000000e+04  1.832845e-02   2.447477e-06     1.832600e-02       1.685125e-02     1.344248e-03   4.981929e+00
8.984375e+01  2.000000e+04  1.779137e-02   2.382009e-06     1.778898e-02       1.635562e-02     1.306525e-03   4.997391e+00
9.015625e+01  2.000000e+04  1.725418e-02   2.316121e-06     1.725186e-02       1.586000e-02     1.268700e-03   5.012844e+00
9.046875e+01  2.000000e+04  1.671687e-02   2.249823e-06     1.671462e-02       1.536437e-02     1.230774e-03   5.028300e+00
9.078125e+01  2.000000e+04  1.617946e-02   2.183123e-06     1.617728e-02       1.486875e-02     1.192746e-03   5.043773e+00
9.109375e+01  2.000000e+04  1.564194e-02   2.116030e-06     1.563982e-02       1.437312e-02     1.154618e-03   5.059276e+00
9.140625e+01  2.000000e+04  1.510430e-02   2.048550e-06     1.510225e-02       1.387750e-02     1.116389e-03   5.074822e+00
9.171875e+01  2.000000e+04  1.456656e-02   1.980690e-06     1.456457e-02       1.338187e-02     1.078059e-03   5.090424e+00
9.203125e+01  2.000000e+04  1.402870e-02   1.912455e-06     1.402679e-02       1.288625e-02     1.039628e-03   5.106098e+00
9.234375e+01  2.000000e+04  1.349073e-02   1.843851e-06     1.348889e-02       1.239062e-02     1.001095e-03   5.121859e+00
9.265625e+01  2.000000e+04  1.295265e-02   1.774881e-06     1.295087e-02       1.189500e-02     9.624604e-04   5.137720e+00
9.296875e+01  2.000000e+04  1.241446e-02   1.705548e-06     1.241275e-02       1.139937e-02     9.237231e-04   5.153699e+00
9.328125e+01  2.000000e+04  1.187615e-02   1.635855e-06     1.187451e-02       1.090375e-02     8.848823e-04   5.169812e+00
9.359375e+01  2.000000e+04  1.133773e-02   1.565801e-06     1.133616e-02       1.040812e-02     8.459371e-04   5.186075e+00
9.390625e+01  2.000000e+04  1.079919e-02   1.495389e-06     1.079769e-02       9.912500e-03     8.068862e-04   5.202507e+00
9.421875e+01  2.000000e+04  1.026053e-02   1.424615e-06     1.025911e-02       9.416875e-03     7.677284e-04   5.219126e+00
9.453125e+01  2.000000e+04  9.721758e-03   1.353479e-06     9.720404e-03       8.921250e-03     7.284622e-04   5.235953e+00
9.484375e+01  2.000000e+04  9.182862e-03   1.281977e-06     9.181580e-03       8.425625e-03     6.890859e-04   5.253006e+00
9.515625e+01  2.000000e+04  8.643844e-03   1.210105e-06     8.642633e-03       7.930000e-03     6.495976e-04   5.270309e+00
9.546875e+01  2.000000e+04  8.104699e-03   1.137856e-06     8.103562e-03       7.434375e-03     6.099952e-04   5.287883e+00
9.578125e+01  2.000000e+04  7.565427e-03   1.065225e-06     7.564362e-03       6.938750e-03     5.702764e-04   5.305753e+00
9.609375e+01  2.000000e+04  7.026024e-03   9.922028e-07     7.025032e-03       6.443125e-03     5.304385e-04   5.323944e+00
9.640625e+01  2.000000e+04  6.486488e-03   9.187791e-07     6.485569e-03       5.947500e-03     4.904789e-04   5.342483e+00
9.671875e+01  2.000000e+04  5.946814e-03   8.449425e-07     5.945969e-03       5.451875e-03     4.503943e-04   5.361401e+00
9.703125e+01  2.000000e+04  5.406999e-03   7.706796e-07     5.406228e-03       4.956250e-03     4.101816e-04   5.380726e+00
9.734375e+01  2.000000e+04  4.867039e-03   6.959751e-07     4.866343e-03       4.460625e-03     3.698368e-04   5.400494e+00
9.765625e+01  2.000000e+04  4.326930e-03   6.208117e-07     4.326309e-03       3.965000e-03     3.293562e-04   5.420739e+00
9.796875e+01  2.000000e+04  3.786666e-03   5.451696e-07     3.786121e-03       3.469375e-03     2.887352e-04   5.441500e+00
9.828125e+01  2.000000e+04  3.246244e-03   4.690267e-07     3.245775e-03       2.973750e-03     2.479692e-04   5.462820e+00
9.859375e+01  2.000000e+04  2.705656e-03   3.923577e-07     2.705263e-03       2.478125e-03     2.070529e-04   5.484745e+00
9.890625e+01  2.000000e+04  2.164896e-03   3.151345e-07     2.164581e-03       1.982500e-03     1.659806e-04   5.507323e+00
9.921875e+01  2.000000e+04  1.623959e-03   2.373253e-07     1.623722e-03       1.486875e-03     1.247463e-04   5.530611e+00
9.953125e+01  2.000000e+04  1.082836e-03   1.588943e-07     1.082677e-03       9.912500e-04     8.334310e-05   5.554667e+00
9.984375e+01  2.000000e+04  5.415192e-04   7.980106e-08     5.414394e-04       4.956250e-04     4.176370e-05   5.579559e+00
